# Samet-AV Sample Signature List (Test Import)
# Format: SHA256,MALWARE_NAME
9c2427338ca2adc66bd42acab3a9afdee03cfc5397b7b3cd3e18dae7ff593b7f,Trojan.Win32.WannaCry.18
dd30f2426509435b02e8c898c540a739636ce5c28173fc960c171208a55e9e8a,Ransom.Win32.LockBit.19
dd694f7052b9dd8653b83a377db1321048c41ff3a5afb2a6ff3d74952454fcd6,Backdoor.Win32.DarkComet.20
2c45041a059ca070fcc6753185cf4ee5bc013e24ddf0221067ea4a6f5764e619,Spyware.Win32.AgentTesla.21
cc462a7f5bbd706b00df85fd1edac3d8dbab1f145d2a1ee5d3fe0fa4cc600282,Trojan.Win32.RedLine.22
845abe6dc7b36dbfeaefac97e35d0083134761170c53a1a83e9ba83455b561d5,Miner.Win32.XMRig.23
959d7cede66201825708b1f16428af69fb8883c41b810fe3f935805fda555c01,Trojan.Win32.Emotet.24
662ac23d4e22c96c5f72656476b119759e88e36b4ac2a9dd303a7320774c1818,Worm.Win32.NetSky.25
8f53bfec504e54c35de8bc76b10d22523a3bc1345564e797c9342e3911e52c12,Trojan.Win32.CobaltStrike.26
9395747027b71cddfe055a7290729e091bf513a5e6c38b026697ff6c6e16829f,HackTool.Win32.Mimikatz.27
949602a9fff2b9e7657473bb04c0139b0402262e0e753eb1ca0ce5eb90334863,Adware.Win32.DealPly.28
8845426a152a162c09652726475b7bc707dd85cfcc40403419bc83b5f3f151df,Dropper.Win32.Generic.29
9a5b0e18bafaaab50c1cdc2bdf0f0b1fd6d3c8323e02f0e8cdf15cdaf474780a,Trojan.Win32.WannaCry.30
7485a460dbde830a7de3c716dfba5f5b2b05054d147e46ea6964e0f6309d39cd,Ransom.Win32.LockBit.31
2c1581f45efac700e0b9b1142908a1c60fd3166880799377af24c98a49a4a5d2,Backdoor.Win32.DarkComet.32
746d0930f165137063711ec20ee8933d4694245905790404855dfdce33bddaf8,Spyware.Win32.AgentTesla.33
9ae55d91084427202833f2aeb5abc275ec0b0d0a974926687912104cf200ada5,Trojan.Win32.RedLine.34
be74a9217c0ecdc6b8bbe555e5819fa6a3eaf5068088fe032f54bf1fe7f7ab17,Miner.Win32.XMRig.35
7085c840761620db8e1b9dfd8e803cec3552c0dcfe564102726b0029d3d47ace,Trojan.Win32.Emotet.36
47b4dedbdc44c22e36bfebc6a000d5b001ec9baef14ce5aa7511860f69e71eaf,Worm.Win32.NetSky.37
ca638cef1cebc27cb4db19cba15d1db969b59845d0b2c2c3f4320ef7939f07ec,Trojan.Win32.CobaltStrike.38
c21aac7a1f9ae23ca6667f747641b20a7740a1286fbcc29f5c47d2ce6b7aa495,HackTool.Win32.Mimikatz.39
2ec22734fdcf102de8a0fa80921da08cb1e9e1855327bbdda5028419a518407f,Adware.Win32.DealPly.40
9ee0898f2075241b84ead351019270ce165160552358ef8f77c95b239d6fca59,Dropper.Win32.Generic.41
5858cc6ff87a017459f72b54a46a8fbe99d54793bd60feb5b44a26761de7e15c,Trojan.Win32.WannaCry.42
f2d9454563eab6fb7ae201bd807d94b00328b3bb71a286ec897fe4b79715d8eb,Ransom.Win32.LockBit.43
fbcb8c79f7cebe0823833883b264446165627a4595edca6a9b6469a7baeacd5e,Backdoor.Win32.DarkComet.44
8cd9a6935b0893cc4240cf6bdf80e16c05ebcdb2ff8f30510885252ec4d5b591,Spyware.Win32.AgentTesla.45
6ead474aec8213a47b0b21c672ee60e70eca481c44d30dd47b8811b34e782ef3,Trojan.Win32.RedLine.46
c710af778f7d43bf3c887fbeeaba495e3dc859ffc7c865f8e4c981880194cf29,Miner.Win32.XMRig.47
4205732f8656ae5461fa9beeaf8d8facbff70e000df56f53112756677acf28e1,Trojan.Win32.Emotet.48
070bc0617f96bc2c48c9e67411014d118caa1ddd760ead663e7df141753b32e8,Worm.Win32.NetSky.49
d6f0f9a72ed131d97787ffc029b794612aae10b979c4ae83158ec158726dcb6c,Trojan.Win32.CobaltStrike.0
9513f30ae064ee63c6c903193ad9364d425af269d6d6163eada374dee8f335d8,HackTool.Win32.Mimikatz.1
dbdbf5cb8f977d375ceef258c2ddd519c7d73da26530e8a52aefdb3fa44448f7,Adware.Win32.DealPly.2
13774e8a7128fd11c379aa496268fb0125b7521785eb784f29f23710dd4bcee9,Dropper.Win32.Generic.3
ca9062536aa308e93237d433a29a94f33ce5b517a30a488a60da6c6415bee8dd,Trojan.Win32.WannaCry.4
4f39cb01ec02acf7e0a4652d6bf7da809cf15b858e91d42ff18a72cd40fdb897,Ransom.Win32.LockBit.5
b9f93abb00123d293ac8eebabc8006e9728911fdc5ead6a3296437586fa19e9b,Backdoor.Win32.DarkComet.6
3f550ecda17442e11799fb51c7b8fa1e66f688393ea014214a67f58fba4a13f9,Spyware.Win32.AgentTesla.7
c36b449582efec06ca141423801033fa8edf00249aeb0d69668c22cc2be22aaa,Trojan.Win32.RedLine.8
20de1ade3803ec29b526e63e19819c950272d94f0725ce9e180bb1a652f060d6,Miner.Win32.XMRig.9
db4de44f025c23a9c6a4c1fe73dd4a9c2a9978ba0c9c74e6722967bbeb29329c,Trojan.Win32.Emotet.10
a505235e81b6cefba80aee78083fd661d1df962c7f2648f342157844c80f014d,Worm.Win32.NetSky.11
987cd8e88db49a63a34914d062bb5a75795163ad3bb5a1b017287b461b953378,Trojan.Win32.CobaltStrike.12
b2f073527bf4486894e015c5ef0ff73b4093141267e71261f660881d8147c37e,HackTool.Win32.Mimikatz.13
e69a5918ed275b3e80ae0adf73b3438f557d7c0e42cb73bbc7c227f2fb6ee36f,Adware.Win32.DealPly.14
920083856572ffda437d29f4a5b8543c33b2c6d95d70c1da632528e3abe36c2e,Dropper.Win32.Generic.15
a74f0246d45d2b3ce5004f705f87f5f5975fe77dc4f9c11b0f9dc81e58a38905,Trojan.Win32.WannaCry.16
173629f881cf5dfe09778933e76f77da92be8b1d28f4eb7e5766fc6b95022d54,Ransom.Win32.LockBit.17
b729d884a93ee16503258014452bfd92dadfceb337a6e5a7214582b4c268a7df,Backdoor.Win32.DarkComet.18
b27fa76b766cdc0a6e116f40653b46c68fcd13fc11b31b370f7984dfa7972ef8,Spyware.Win32.AgentTesla.19
305cd7a5b8d5fcbc20c55be057f290ffed7a9b0fde3f9038c505962ff94bc7c6,Trojan.Win32.RedLine.20
7167eace56a9fef66c2434da9e0a9cbfb4e059a6b47af258bf0fdd06da073cff,Miner.Win32.XMRig.21
f327da67d26a52bef8c04103e7afca6dc1731eb9a02237be2e2ca2e8b3be2e8c,Trojan.Win32.Emotet.22
1b607c2bdea64c2d4a82e6e9018d426ce878a3f0b89dd21a8cfae46bb9079d72,Worm.Win32.NetSky.23
c9736f384d89851cc1bf9f753d1bb650ed605efe1520acd48b37122168d6d5b6,Trojan.Win32.CobaltStrike.24
5908218c2ac19117325a904381666b5f92a23903d0ccbcfb65509f8cd3148a20,HackTool.Win32.Mimikatz.25
b4607664e6363d2b843c7d8f74b8e0e787f02ee57b16ebb34cf46c745e3cc3a7,Adware.Win32.DealPly.26
c2c981755cb4c59619450dd030d64e282b946e940e161876e33f593ec85960c8,Dropper.Win32.Generic.27
0144b65474b05392a9afe4f0048014691042e1068f5c879cc42768d4341771a1,Trojan.Win32.WannaCry.28
51ea4f2fdb61d7f906a82dc705cf9efc96531700b57568c8713b93afcc68254a,Ransom.Win32.LockBit.29
b7641ec688910ddf8eab4fb416133fc343fc5c8d0487b3c7ed353d0dc131c662,Backdoor.Win32.DarkComet.30
f051ea1d8a77ff22761c1049b004a0b5783e8b8e08a516c32206b3134d6335fd,Spyware.Win32.AgentTesla.31
95124156c46e1fccdaa25090cb696d1605ae1e6755e2547eb6e798a7cbb031b4,Trojan.Win32.RedLine.32
b8d967a07dd402db17e58ba14a549997107abf964dbe52bddb476cebe928bbcf,Miner.Win32.XMRig.33
c69a9555ab72bf8754f83d59c5a0eec6eb942eab93cac28ad7d945072a125204,Trojan.Win32.Emotet.34
28a21cd3117c04c968623f24f06cb25fe64758502e13e4c1db8267d359c2f2e7,Worm.Win32.NetSky.35
a3e24ef9c8928a5cac93e4ececf881b61d00d6d2de0acd71ea7b98b5e1c4e909,Trojan.Win32.CobaltStrike.36
51eacae9ee4dd6a9d81e4b87d077181f26800cd507fbaa2bc089db3622e346c0,HackTool.Win32.Mimikatz.37
85448c9d1a87b893ed6fd2402cee93597e85f41f460c4c532863248f5abc5857,Adware.Win32.DealPly.38
e6d4522002607a4602f17a807d165692be8663355e8d46850d6ffb2ba6008e33,Dropper.Win32.Generic.39
8af8ab9322336487d9b88fe18f910fb48c179a9222e039030cc89d894bc18d66,Trojan.Win32.WannaCry.40
9ac19eb3d0eea4764f3e14fc342cad2e00ae21c7d602f2199895abd1252b7444,Ransom.Win32.LockBit.41
1dc7ef17064a62692f4d74cb2ba553511133f7eeb783cb462e04c3208150f216,Backdoor.Win32.DarkComet.42
f6e50f0ca31fdda3e494826b554e54b87f1e846e943e375f11991f39c8614b54,Spyware.Win32.AgentTesla.43
a6efc7bfc0575c33baa87bc9c25bf61d35a0aac895a940244db5fb2e22014864,Trojan.Win32.RedLine.44
97f1c1e1ef8818c182ba188e24c65690df6de799439c35a5d00ca416f05f091f,Miner.Win32.XMRig.45
8bc0a731a0dceee685e525957fb69e15dbfa54ed54490cd148812b34f3359ff5,Trojan.Win32.Emotet.46
3afe4be6a8e629b89462f33332671fcc3e3539c55407fad262314234132865d5,Worm.Win32.NetSky.47
cdb3e6a736846edc6e3814a413932479e592d772a66a148204f3790206fd46e6,Trojan.Win32.CobaltStrike.48
6644788ffd084742f697154c839d1813dc7bd985159f59c116b46402a6d1d72c,HackTool.Win32.Mimikatz.49
7d9ca3f3404691f0dcb0349a7d87c2261e2681b4185faabc7f4b1cf052ffc771,Adware.Win32.DealPly.0
aa044ab149a75b75646c8d79d10d5979bb393924ddab008c24ded966c4034f3f,Dropper.Win32.Generic.1
0b14e8acdad3bf7e2aabdf6e67b0e4614fa66bec3a4b5074544e216220d4de24,Trojan.Win32.WannaCry.2
8574adf07f68627ab89085882830b1a3c8e1262b34931c04fdb1eef14e4520a4,Ransom.Win32.LockBit.3
abee7c835ef19769a821c5c51b81ebb9b7a02c169ff672597bf60df53fea57df,Backdoor.Win32.DarkComet.4
0e6bed9eee2715a45aeaf479e156d76372ef0ac71a5b1d4de8f697f7c77deda5,Spyware.Win32.AgentTesla.5
bc8949228837ef3bfbee359356167e38a9929d4d1c34a8f826b64076315fbc40,Trojan.Win32.RedLine.6
b88abb0bbbb927fd06b8d7d0ca205f792b0830d2e814a52d0839e41d66b3f8af,Miner.Win32.XMRig.7
6f12f41fdaf2c7410410c9975679e77044f5afaa589e9f66afc1f997ecbe18b4,Trojan.Win32.Emotet.8
9df2ce4888e1e1e707e5484786c37f649cface8cde47a8f61cf2400f45283443,Worm.Win32.NetSky.9
64fd812218a2dff7ca4321edbdd4bd8f14a451f3d4c9d8f440a1d4022b73b4af,Trojan.Win32.CobaltStrike.10
0726b0b5d41c3ce1f094393a86e47e755e28f657c3d2b09189b38e1d81597b2e,HackTool.Win32.Mimikatz.11
02ab5513d7edf08820c4e2551eb35c3f895be5d8e3e5cdfcc5acb8d32d521e63,Adware.Win32.DealPly.12
e84f227a825b75bae3d7f30ab5bb05d7401037c2f0b22dc1fde78172d359ad54,Dropper.Win32.Generic.13
20edbae7b97f276768f0ce0d9d0b0c49269f728a9ccf70923daa5a53bd38bc2a,Trojan.Win32.WannaCry.14
c8bb8cb35b9c0d97f4a7d4ea9e991fdb5d33f164d95dea5b19cc9e553bcbb103,Ransom.Win32.LockBit.15
7d89be4f3c2fe26955bc2015b8d36cab7728e6e714312aa40740ce3e25dfecdb,Backdoor.Win32.DarkComet.16
f946f6c683346fee34ce5c74cbf029460ac8c1a9175cb6ce3f8f88bc992b45d7,Spyware.Win32.AgentTesla.17
7d4744c93664e7a213a8ea7e3c116925be92fbfd0070863e571acc41c970754b,Trojan.Win32.RedLine.18
8c00db96306c976a1956db7b665caa56e894ec9e83242749a1885af0633050cc,Miner.Win32.XMRig.19
d3cb632ba83626799efe049c6f2d802e9335a1bf8884eb24787d51c633d5426e,Trojan.Win32.Emotet.20
58b6a92fd832a58478b45696c0fdb8057c5d90cbc566035f476a9564cebca920,Worm.Win32.NetSky.21
2fdb5e92b4af256761afe14c9c9106c904fd57e9da5df90ec35a8d2f3dde49ee,Trojan.Win32.CobaltStrike.22
0401c270b54c633e871d1161ca1377e5b1060052607495d2aaebd9c56e868d3b,HackTool.Win32.Mimikatz.23
5566e4ce574641c6726dcc6a104da91a00e0c2814894244510cd44c47a27c82b,Adware.Win32.DealPly.24
a2401f5e88ebedd4f4a1d4b638beddc787fb5223cb85ff7a489af97b1fcec326,Dropper.Win32.Generic.25
32fcc872f775db6970ea0d1450bc92bd0dbf6979ca4316386f7de511e52ff1d4,Trojan.Win32.WannaCry.26
da2f3cb1a71e93b8ec76dca5e69f147f6366f8de35223afaf4a35acac301ea15,Ransom.Win32.LockBit.27
cf6f17b42297b65abb4db75c391c5bc5df39d18ef96cc70047038a645086ff4b,Backdoor.Win32.DarkComet.28
7cd77c0029a918a6762cf1a91147f8172d30901bd96b9e8ef321af0d79371679,Spyware.Win32.AgentTesla.29
a2cc8bf5489b25ff52aeb6e9117eb541f06f041b81ce54f80e14f51ecd9a3687,Trojan.Win32.RedLine.30
071c778681ff10b5cf3dea3041382f816cdbde1ed56b754a2751dc851e171b9d,Miner.Win32.XMRig.31
e16d4ce0cf049d91f9ca15834541e4c23c182fffef97e42aba573415cf8d35b4,Trojan.Win32.Emotet.32
ad3c0a55dfe6ee2c7f4f0212b5bc24942d2316d4ddb60cb1c8db81a2ba2b21cf,Worm.Win32.NetSky.33
6dd0b66dd78892691c48e331a397f66fbf93f64c510da29451a437230ee23e2a,Trojan.Win32.CobaltStrike.34
994fb59bd4ecbb93f028ecca7db6e4fbfdad002d8f54127345fe83253a777628,HackTool.Win32.Mimikatz.35
b57d42193d5006eb046c81bfbe31d079a9f9ebbeafacd64462acf2b1d2c3c14b,Adware.Win32.DealPly.36
651b22592b5f2330e5eaed1ce11a220de33b24bc03ea7f1811553ea5d1f3c4fd,Dropper.Win32.Generic.37
c1d23355a582139e6b99afd9fd587e19183e3854e255b6515c820616ed1aa96d,Trojan.Win32.WannaCry.38
6eed867b358de534b449e2e5db0aedfea1f28f5a699f65641ca65230d90a5d0d,Ransom.Win32.LockBit.39
034e357c42734e8a12632c2ae83f7157bb17b802646f0d0c5a92ae56a950aaa7,Backdoor.Win32.DarkComet.40
4f09d9e3ebf4f4f4f703b1fff6be414f0bea123707fc9364ef4b798b92219155,Spyware.Win32.AgentTesla.41
1db30e72f0647c4d529f70e67149205776fb40b1eb9fac6d62947989cf3098b2,Trojan.Win32.RedLine.42
d3afd5d8a15b11250069a6049c04093b15e756a51d8943d5445765ebdd8830d7,Miner.Win32.XMRig.43
09f1f16663c285cabf3264c3d2b0f81629cc350aec32b3dd7a47e42b31a79ae2,Trojan.Win32.Emotet.44
703fdc89d782a109f3e64f7747a66398b3c9c110333241be364665edc0b0a939,Worm.Win32.NetSky.45
c561aef6329d37d51e259572337a4f486040fca3e4daeb0f1c2ab5be05bf501f,Trojan.Win32.CobaltStrike.46
a21fc72023cc1cf3648cdc2b55b1e0c6dfc93a1e37f7d22fa77547d53527aa5a,HackTool.Win32.Mimikatz.47
a3e4b85f72e4c4b2e6fdb2434d2750ef6d63080424a04e8c2a48aa542b4ac16a,Adware.Win32.DealPly.48
31bfddcc413e9b27831dfec31bc0f224e699c8c24b744f58cc8daa18588c8100,Dropper.Win32.Generic.49
38c6f1370ad066fda0aeb46cc4cf92c2b40ca73efb2f2a1dd99164778466293a,Trojan.Win32.WannaCry.0
54c1df94f6f54839cd42a513c0f5f935183fd4c26375c04144079eed7ddfb89d,Ransom.Win32.LockBit.1
8bf29b353c8502ff6e067ca741e63017794fdba456e32c8df2a6a1869bb9cccc,Backdoor.Win32.DarkComet.2
e1196615367cabc93b728e6435043d0ee9d874141e694e2ac7858f83b186bb6b,Spyware.Win32.AgentTesla.3
e46e3f4fb03d4466dad941d84bbe247222e5af9f6fe9897d8efc3c580dde1be2,Trojan.Win32.RedLine.4
3895f1bc86f8e937946d2e3576adb96fab644e9d73bd04fca28ccd61aa4ae695,Miner.Win32.XMRig.5
d8af5c5ea5279528489bb02d12722ec7da04e7971956bcb8abeb4f3c64dc4677,Trojan.Win32.Emotet.6
aaa63b6aef8bf6ef11cac83f51b035e32bfc83c7e70fef3937da433cb1a5b892,Worm.Win32.NetSky.7
3c48d5133a106c3e2cfc576696f92c77f350e6342eade6ad83f76737c7cac2d3,Trojan.Win32.CobaltStrike.8
0866eb64c043015c66046421abdf99ca88d74c3620e93ccd159825e43e1210d2,HackTool.Win32.Mimikatz.9
4102b1bfb0462e34b557222b638eca6161b2d7e09409246452ca478f201c6b74,Adware.Win32.DealPly.10
dac47f215c115252dce52b93450403e464b0b5738ab17ab96e7a25373fc6667f,Dropper.Win32.Generic.11
18e68ebe3d2b17179e045465c27f39cdeaa0979bd322c10f9bb84c43a8a83222,Trojan.Win32.WannaCry.12
5950aeb21a57cbb78ff799a0da4b8c11c8bbab028831d06aa61d5031caa4e244,Ransom.Win32.LockBit.13
01d0dd7b8c6d93a8419d884596d9318bf974cafb5b1cb8023a6f22a55d80e140,Backdoor.Win32.DarkComet.14
645d0276b5e48e170ac5ddac26d047c941f710d988d0e69265cedbb0b8cf725b,Spyware.Win32.AgentTesla.15
21b103359897bcef368cde57150ac6cf381e3720a45170fdca10eb91f2e808b8,Trojan.Win32.RedLine.16
e891564d47f0a42af6ef5f2195f85e82ff95ca0bf7ca09f0dfb98a3eef74fb18,Miner.Win32.XMRig.17
a51e82b302fb8ea4c401d87489b44427cb43901924443c2d94d79292daea0d86,Trojan.Win32.Emotet.18
9fe6c7576cd62efc564d3b096abb2753ec751410c04a5589c9b340e20dc21ca5,Worm.Win32.NetSky.19
d0bc63cdc35a1b4f00c3a82af62c4749003c1af8e88c661391a81b0448470dab,Trojan.Win32.CobaltStrike.20
e4d0147ae6f8699c4923d3dc1a1d08997e651ec2d04a018b5fbb478da61e0d6f,HackTool.Win32.Mimikatz.21
88d68f390222fae5a0072c3308639e1269fb7bd26aaa45552cc2cf7a11120252,Adware.Win32.DealPly.22
6f3c9f76562c638c4c5138e7387ba9423876000ddcfaf99f0a439c6747b0e869,Dropper.Win32.Generic.23
10fa9b1a3682b148cba1a3594432f46296ee9e80f861bcd87fd6dc99e3cfadb7,Trojan.Win32.WannaCry.24
e8b3ebe2fd06c61241c64324a7670393d1b5b11581c1c2e9b6b382472d9c47f1,Ransom.Win32.LockBit.25
c13b5886bfc9cd7ef90ca03205f3ba4d9baf928846b646029036be8565608f4d,Backdoor.Win32.DarkComet.26
6dc811ae2e578aa115e6eb78b264541518d181a01f8127673f14fa11d3487471,Spyware.Win32.AgentTesla.27
db83656b2aa604373323825df9769ce97dbc9e27e1c763120ae8ae94bb53949b,Trojan.Win32.RedLine.28
5a3c1d1e2226fe41da0b649c725858b5f9682bd9d0d9c558583b8ca5aad9b57d,Miner.Win32.XMRig.29
5587eaa0ff3d858d58886131e5c9fa71be146ddf1e02bbd21ce2e5f97632ffed,Trojan.Win32.Emotet.30
e796738ba1823e521d28f1db44519a23030ee96d40aea276ec7bd56a4e776652,Worm.Win32.NetSky.31
a3dd83137753dd3067e64e38c37b5c68d03b5b0c0ec71e9901e8cbbe8eb56f44,Trojan.Win32.CobaltStrike.32
faa77e28aca991f15ab0672ab8df2523a8897f977349c3dd833232c79212517f,HackTool.Win32.Mimikatz.33
d06c5f89bc725b82f3a439967985f89cd26cfe858282471e3035201ac1d9dbc0,Adware.Win32.DealPly.34
8ca5ad5f9d16e4e42b02b70f396d02d4aac902af90770b027df7494e8d42615e,Dropper.Win32.Generic.35
bd2f12bcef316d0eec75c6b801b843ca66c3ed57574b47be3b0375e98e516bbb,Trojan.Win32.WannaCry.36
119eed2775d9b6353074e3370e4a53ee5adef17b5e292f1d93988107ab45d973,Ransom.Win32.LockBit.37
ddda809e8da1ef09c6024ab35dc5acb3aeeec3141aa41782cea1c613bcf7cd11,Backdoor.Win32.DarkComet.38
8b3289c8640ff6c111c233164a1bf76c46b0f94baef5cc40d8f5c500edbe8c3b,Spyware.Win32.AgentTesla.39
347a53e24bd7c6a6fe6b288e2461d5713da1ef77be96d3e23475575c351da495,Trojan.Win32.RedLine.40
abbc81e3c2b26de57ec2e147092d10f4419b320e0519bd0750159e54638c86fe,Miner.Win32.XMRig.41
7eed95ec0724fcc3d3bbf479f3b8382e3bf0b1a6c62e6736de525c6c93bbd771,Trojan.Win32.Emotet.42
0bbab7f7b32a415fed9bf66d0815af621707b5c94c393beeafe50aacc27768b8,Worm.Win32.NetSky.43
a9e656f91be7bf3322be2ecb31348ce713cf4bf4cd4bace6f5b42a69d5169b3b,Trojan.Win32.CobaltStrike.44
661fae55bdbcf61af18499e233975c92a45e0fff314e87373971c0e5192e67d0,HackTool.Win32.Mimikatz.45
eba663a170b24526eecd6e0ec010c31c50b7dc26ad10dd18ffbdb30ef3018221,Adware.Win32.DealPly.46
4a2b105b08f63c5ee54ea40fb10e6127b2ffebf044a0cac0e6d70ad260d40046,Dropper.Win32.Generic.47
7c9c9d8ecb12cdb230590bebfa04b1af4ea45f93cf50da4c55ac0eea48ec7566,Trojan.Win32.WannaCry.48
80cc1bdbfde2b5a852424310c959adadfb8bfd5d697581c8277f5b4be11dd69d,Ransom.Win32.LockBit.49
1b68fa6c35dc61b3fad8ef73c3ae53a7bb74849e37207a743e2b2ef0c7cf75db,Backdoor.Win32.DarkComet.0
abd59c633370821b1bc355c0c166caa13d814ca3ebe48cb06654636386f96c99,Spyware.Win32.AgentTesla.1
a26cc6906328e3b64becde040274059e2b8d8719d5fc2be3a01804abc49a468b,Trojan.Win32.RedLine.2
98571b907bd979c105281ff915faaea5b6422a0e3a21559f5480e9d1ba0136fb,Miner.Win32.XMRig.3
7f7937d02b806dd117c1a33ad9f2ef9e437405ce34cfe8085aafc0962501b310,Trojan.Win32.Emotet.4
cb11c871c437720b444402b94bec23c4258f94212cf7164664d7fb16417c90c9,Worm.Win32.NetSky.5
3f3903175e1698e84e895ea838c540bd994a4192d80932dae273dcb60aa2b0b8,Trojan.Win32.CobaltStrike.6
6265355a7632949c9b524b34646c90ae3951e084f32fea60fffd73c79b30abb3,HackTool.Win32.Mimikatz.7
ec045d3d1eaa88ab1205196f50a802d39df64ba374eb16a160bb34e3d803a1f8,Adware.Win32.DealPly.8
55e620ea3456bedadde38c524b4188785cdb4b77c55c32e74e1d95d0b4582c5c,Dropper.Win32.Generic.9
8a6259ea2e3f1cc2aab4d93c13c2028a14c6fb87a4b1adf090741be02fbdae86,Trojan.Win32.WannaCry.10
aae6fa9b02ded86da455cbd5c6ea6514dc4be4f58c808aaf8594fbc3a2c0c71e,Ransom.Win32.LockBit.11
e3b914be0f2c51acbbfff8115afbe8aa8433f62b9bece31b8c204b720c859266,Backdoor.Win32.DarkComet.12
d1a7a46767cc5d5f8870add9fafd8cc31a6988eb9900354f81bc031f2bc01146,Spyware.Win32.AgentTesla.13
bc294a2e52794fcaf8d997b8039a42bd1bcfe692cef310547c0cc05911832dd1,Trojan.Win32.RedLine.14
c03a6d592c36dec8e913e04b0b19f287b1481c2ca7e9ac8345b4c37d42ded804,Miner.Win32.XMRig.15
e71c25847c8024b5616c4cb4ea7e2e5a7154dec00e6c2b76325389b45b94f340,Trojan.Win32.Emotet.16
05efb2f8e5e70faab83d2c2a28324ef5d263f39f27abaaf1897febe64e2099aa,Worm.Win32.NetSky.17
88a44bf9ec6d37c2a87ec195fa4244ce9b10822597a63f8225eb2d1dfa947d89,Trojan.Win32.CobaltStrike.18
2d5f5b0252a7211d1f68ccb8c05bcdf2b9c19614c50f1a841edae8ab0969e0a4,HackTool.Win32.Mimikatz.19
169110e218ace102ac3f480ec5b17c06433ffe955552fef70856982cd60eb43e,Adware.Win32.DealPly.20
62bad59f5e4066cb5eb45dbe6adec43e335a7792185d3bfb1baef8f6071edeef,Dropper.Win32.Generic.21
c69d41ecea7f4f1d5ee4e21370e72b4f4dc2e13eead8a8bbf5a371999993490e,Trojan.Win32.WannaCry.22
9e88ab3713113dd85418ecb119d5453fb5ce818594f4c4207de67d5c2cc67859,Ransom.Win32.LockBit.23
1d3b988006b6a601e18d8eaaf01b0b1084564e0533ee39dd3e80fd6bfec5da75,Backdoor.Win32.DarkComet.24
bbca14f9678008b0a458eb1490b2644a3e3dda5e1792cd04af11c7bdd4a1250b,Spyware.Win32.AgentTesla.25
d0d8fec20bba7eb0b88ae2ef2467f0724ce39424937b61242035cdcc7f313c1f,Trojan.Win32.RedLine.26
77d05d4f67427b432ff14cc64f7ee0603b373f1dcd87b5f66eb75f10eeffe6d8,Miner.Win32.XMRig.27
d93b17519f3969ae95094817dca56869c093bccc05c1e9600362daf11b2d43c4,Trojan.Win32.Emotet.28
af148e5200d2f905def9bd3f8c6f20fa0cf3f92773614b514d981edbd72c6040,Worm.Win32.NetSky.29
3d0e41b39ebcdd11a0473aba51ac61598d26f3eed5eca09932bd08cd2d57ce20,Trojan.Win32.CobaltStrike.30
0b0b125b9ec0e874276312b315be17d9af937a4cd3aa8acc87e439dbe95c191b,HackTool.Win32.Mimikatz.31
1a415a9bd00c40302034a10af3277895643865395ecb7437c328c7a1f18e4dea,Adware.Win32.DealPly.32
177ee3c6157d3a203c0fb4450d80c8488ea7fced9226a213c482c36b6d9f7c13,Dropper.Win32.Generic.33
9367347763d6a2da409dd52e8806bc49188566d77b815f1c19268a89af8993ee,Trojan.Win32.WannaCry.34
badc2ffec1eeb48934290016ce5ada90644c92197e4ed3fc2500816ba0cb8edc,Ransom.Win32.LockBit.35
d2d5aac5f4b02b0a07ec8c5661896a6003742c8318a826964b59c6eca313f0c8,Backdoor.Win32.DarkComet.36
7c28f822ea5b82e2ccdc92ae28258bf4570078b4662f72e1f61e5d241b845619,Spyware.Win32.AgentTesla.37
dccdc27606fb91eef25aeeafce052711516ad4177a5795888af8d1ff7dd7c039,Trojan.Win32.RedLine.38
f9bcd76d567867733e8f1216caa444491317e90c54ee319de981b7319b76d889,Miner.Win32.XMRig.39
1aa91e024392a4b6f4857e79b4ceac7c1cb942af3b527ebeb192e76143ccefb3,Trojan.Win32.Emotet.40
b439726dff4a9ac6399d7c7f740693462c02758e952b6a28dd97cd92c3e3a77d,Worm.Win32.NetSky.41
a09ccec2d4c78306f9d5a3bcfe62b4abdd80fd45df980ab7b1a0b0d398c3c261,Trojan.Win32.CobaltStrike.42
85855b1e1ad3c33b96e6132826007318f3a8d00b5f2a56e20651a2d6ca6dc8e5,HackTool.Win32.Mimikatz.43
757e9d86a78d72388175fe60946720d27fd7e7a316d2e979a4101db0acf438f5,Adware.Win32.DealPly.44
d137694a65a578268f5f6b78b914c89e523272cedd072851f17d4e2bbcf2a276,Dropper.Win32.Generic.45
de48f89876d6fb2ef0dacf99931f3ab6efb3897c0068a01273926095e90d1b4e,Trojan.Win32.WannaCry.46
1d32d697ffac2f1b277a529b59181359c26e6e335da55146305d42ec455e04b4,Ransom.Win32.LockBit.47
ddb6958d1dc6bc683d3dff5b35a73b8738ba01fe0e9d862d53a5c2ce16d5499a,Backdoor.Win32.DarkComet.48
8a605bc38ea25b39f39f4de9cae2ff05f309797fa197e19fe54906bf5480eecb,Spyware.Win32.AgentTesla.49
0a909744a486445ef61e8331f7bc49de60738ff4bd2ea36e8f692409821d7ab5,Trojan.Win32.RedLine.0
7eefe0b6d9501b7f94631ebad1fce9f048c5f075e0fe80571290e16db13b27b7,Miner.Win32.XMRig.1
ea182ab97f80efadd836c461ee349bd2f29779c94501a1e6eb416363a4dd58d5,Trojan.Win32.Emotet.2
